Time;Velocity;GForce;Acceleration;Thrust;TWR;Mass;AltitudeFromTerrain;AltitudeFromSea;DownrangeDistance;Latitude;Longitude;Apoapsis;Periapsis;Inclination;OrbitalVelocity;TargetDistance;TargetVelocity;StageDeltaV;VesselDeltaV;Pressure
17098;3031;0;0;300;0.85;36;10391218.2;1120.79;891.28;0.9;-159.67;14328890;110846;לאנ.45;437;14845255;182.11;56;1825;0
17298;3054;0;0;300;0.85;36;10468510.6;781.3;924.11;0.91;-162.8;14328890;110846;לאנ.45;432;14844144;183.35;56;1825;0
17498;3076;0;0;300;0.85;36;10544791.27;757.74;956.97;0.92;-165.94;14328890;110846;לאנ.45;427;14841761;184.72;56;1825;0
17698;3099;0;0;300;0.85;36;10620073.06;586.12;989.85;0.93;-169.08;14328890;110846;לאנ.45;422;14838117;186.23;56;1825;0
17898;3121;0;0;300;0.85;36;10694368.43;1324.08;1022.77;0.94;-172.22;14328890;110846;לאנ.45;417;14833229;187.86;56;1825;0
18098;3143;0;0;300;0.85;36;10767689.42;5636.77;1055.71;0.95;-175.37;14328890;110846;לאנ.45;412;14827109;189.61;56;1825;0
18298;3165;0;0;300;0.85;36;10840047.7;278.53;1088.68;0.97;-178.52;14328890;110846;לאנ.45;407;14819772;191.46;56;1825;0
18498;3186;0;0;300;0.85;36;10911454.62;277.4;1121.67;0.98;178.33;14328890;110846;לאנ.45;402;14811230;193.41;56;1825;0
18698;3207;0;0;300;0.85;36;10981921.15;-171.01;1154.68;0.99;175.18;14328890;110846;לאנ.45;398;14801496;195.46;56;1825;0
18898;3228;0;0;300;0.85;36;11051457.96;-1061.32;1187.72;1;172.02;14328890;110846;לאנ.45;393;14790583;197.58;56;1825;0
19098;3248;0;0;300;0.85;36;11120075.36;-1068.31;1220.78;01.ÿםג;168.86;14328890;110846;לאנ.45;389;14778504;199.79;56;1825;0
19298;3268;0;0;300;0.85;36;11187783.39;-1076.31;1253.87;01.פוג;165.7;14328890;110846;לאנ.45;384;14765270;202.07;56;1825;0
19498;3288;0;0;300;0.85;36;11254591.81;-1104.65;1286.97;01.לאנ;162.54;14328890;110846;לאנ.45;380;14750897;204.42;56;1825;0
19698;3308;0;0;300;0.85;36;11320510.05;-956.73;1320.09;01.אןנ;159.38;14328890;110846;לאנ.45;375;14735392;206.82;56;1825;0
19898;3327;0;0;300;0.85;36;11385547.33;-1216.81;1353.24;01.לאי;156.21;14328890;110846;לאנ.45;371;14718769;209.28;56;1825;0
20098;3347;0;0;300;0.85;36;11449712.57;-1114.91;1386.4;01.ט‏ם;153.04;14328890;110846;לאנ.45;367;14701040;211.79;56;1825;0
20298;3365;0;0;300;0.85;36;11513014.43;-1084.18;1419.58;01.ט‏כ;149.87;14328890;110846;לאנ.45;363;14682216;214.35;56;1825;0
20498;3384;0;0;300;0.85;36;11575461.36;-1095.29;1452.78;01.אגד;146.7;14328890;110846;לאנ.45;358;14662308;216.94;56;1825;0
20698;3403;0;0;300;0.85;36;11637061.55;-1219.56;1485.99;01.סום;143.53;14328890;110846;לאנ.45;354;14641328;219.58;56;1825;0
20898;3421;0;0;300;0.85;36;11697822.99;-1191.05;1519.22;01.ÿםג;140.36;14328890;110846;לאנ.45;350;14619285;222.24;56;1825;0
21098;3439;0;0;300;0.85;36;11757753.41;-1094.11;1552.46;01.םמÿ;137.18;14328890;110846;לאנ.45;346;14596191;224.94;56;1825;0
21298;3456;0;0;300;0.85;36;11816860.38;-1117.45;1585.71;01.הוך;134;14328890;110846;לאנ.45;342;14572057;227.66;56;1825;0
21498;3474;0;0;300;0.85;36;11875151.24;-1027.36;1618.98;ÿםג.13;130.82;14328890;110846;לאנ.45;338;14546894;230.41;56;1825;0
21698;3491;0;0;300;0.85;36;11932633.13;-1023.16;1652.25;ÿםג.13;127.64;14328890;110846;לאנ.45;335;14520711;233.17;56;1825;0
21898;3508;0;0;300;0.85;36;11989313;-834.65;1685.53;ÿםג.14;124.46;14328890;110846;לאנ.45;331;14493517;235.96;56;1825;0
22098;3524;0;0;300;0.85;36;12045197.63;-221.41;1718.8;ÿםג.15;121.28;14328890;110846;לאנ.45;327;14465324;238.75;56;1825;0
22298;3541;0;0;300;0.85;36;12100293.61;-844.14;1752.05;ÿםג.16;118.09;14328890;110846;לאנ.45;323;14436144;241.56;56;1825;0
22498;3557;0;0;300;0.85;36;12154607.36;-1119.49;1785.25;ÿםג.17;114.9;14328890;110846;לאנ.45;320;14405983;244.38;56;1825;0
22698;3573;0;0;300;0.85;36;12208145.13;-491.46;1818.3;ÿםג.18;111.72;14328890;110846;לאנ.45;316;14374852;247.21;56;1825;0
22898;3589;0;0;300;0.85;36;12260913.02;-423.87;1850.7;ÿםג.19;108.53;14328890;110846;לאנ.45;312;14342762;250.04;56;1825;0
23098;3604;0;0;300;0.85;36;12312916.96;131.65;1873.39;01.פוג;105.34;14328890;110846;לאנ.45;309;14309721;252.88;56;1825;0
23298;3619;0;0;300;0.85;36;12364162.72;173.49;1848.53;01.פוג;102.14;14328890;110846;לאנ.45;305;14275737;255.72;56;1825;0
23498;3635;0;0;300;0.85;36;12414655.94;410.27;1816;ÿםג.21;98.95;14328890;110846;לאנ.45;302;14240823;258.56;56;1825;0
23698;3649;0;0;300;0.85;36;12464402.12;330.82;1782.87;ÿםג.22;95.76;14328890;110846;לאנ.45;298;14204986;261.4;56;1825;0
23898;3664;0;0;300;0.85;36;12513406.6;368.81;1749.58;ÿםג.23;92.56;14328890;110846;לאנ.45;295;14168234;264.24;56;1825;0
24098;3678;0;0;300;0.85;36;12561674.6;252.25;1716.21;ÿםג.24;89.37;14328890;110846;לאנ.45;292;14130579;267.08;56;1825;0
24298;3693;0;0;300;0.85;36;12609211.19;439.65;1682.8;ÿםג.25;86.17;14328890;110846;לאנ.45;288;14092027;269.91;56;1825;0
24498;3707;0;0;300;0.85;36;12656021.34;400.09;1649.36;ÿםג.25;82.97;14328890;110846;לאנ.45;285;14052589;272.73;56;1825;0
24698;3720;0;0;300;0.85;36;12702109.87;498.38;1615.9;ÿםג.26;79.77;14328890;110846;לאנ.45;282;14012273;275.55;56;1825;0
24898;3734;0;0;300;0.85;36;12747481.5;1205.96;1582.41;ÿםג.27;76.57;14328890;110846;לאנ.45;278;13971088;278.36;56;1825;0
25098;3747;0;0;300;0.85;36;12792140.8;400.27;1548.92;ÿםג.28;73.37;14328890;110846;לאנ.45;275;13929041;281.17;56;1825;0
25298;3760;0;0;300;0.85;36;12836092.27;228.5;1515.41;ÿםג.29;70.17;14328890;110846;לאנ.45;272;13886141;283.96;56;1825;0
25498;3773;0;0;300;0.85;36;12879340.26;261.12;1481.89;ÿםג.29;66.97;14328890;110846;לאנ.45;269;13842399;286.74;56;1825;0
25698;3786;0;0;300;0.85;36;12921889.03;657.4;1448.36;01.לאנ;63.76;14328890;110846;לאנ.45;266;13797820;289.52;56;1825;0
25898;3798;0;0;300;0.85;36;12963742.72;-100.69;1414.81;ÿםג.31;60.56;14328890;110846;לאנ.45;263;13752414;292.28;56;1825;0
26098;3811;0;0;300;0.85;36;13004905.38;1521.27;1381.26;ÿםג.32;57.35;14328890;110846;לאנ.45;260;13706189;295.03;56;1825;0
26298;3823;0;0;300;0.85;36;13045380.97;633.16;1347.7;ÿםג.32;54.15;14328890;110846;לאנ.45;257;13659154;297.76;56;1825;0
26498;3834;0;0;300;0.85;36;13085173.32;542.72;1314.13;ÿםג.33;50.94;14328890;110846;לאנ.45;254;13611315;300.49;56;1825;0
26698;3846;0;0;300;0.85;36;13124286.17;871.09;1280.55;ÿםג.34;47.73;14328890;110846;לאנ.45;251;13562681;303.19;56;1825;0
26898;3858;0;0;300;0.85;36;13162723.2;1054.72;1246.96;ÿםג.35;44.52;14328890;110846;לאנ.45;248;13513262;305.89;56;1825;0
27098;3869;0;0;300;0.85;36;13200487.96;1047.78;1213.36;ÿםג.35;41.31;14328890;110846;לאנ.45;245;13463064;308.57;56;1825;0
27298;3880;0;0;300;0.85;36;13237583.92;774.65;1179.76;ÿםג.36;38.11;14328890;110846;לאנ.45;243;13412094;311.23;56;1825;0
27498;3891;0;0;300;0.85;36;13274014.47;432.67;1146.14;ÿםג.37;34.89;14328890;110846;לאנ.45;240;13360360;313.88;56;1825;0
27698;3901;0;0;300;0.85;36;13309782.92;527.52;1112.52;ÿםג.37;31.68;14328890;110846;לאנ.45;237;13307871;316.51;56;1825;0
27898;3912;0;0;300;0.85;36;13344892.49;796.41;1078.9;ÿםג.38;28.47;14328890;110846;לאנ.45;234;13254635;319.13;56;1825;0
28098;3922;0;0;300;0.85;36;13379346.29;645.59;1045.27;ÿםג.39;25.26;14328890;110846;לאנ.45;232;13200660;321.73;56;1825;0
28298;3932;0;0;300;0.85;36;13413147.4;1053.38;1011.63;01.אןנ;22.לאי;14328890;110846;לאנ.45;229;13145951;324.31;56;1825;0
28498;3942;0;0;300;0.85;36;13446298.78;543.3;977.98;01.אןנ;18.83;14328890;110846;לאנ.45;226;13090518;326.87;56;1825;0
28698;3952;0;0;300;0.85;36;13478803.34;-923.78;944.33;ÿםג.41;15.62;14328890;110846;לאנ.45;224;13034367;329.42;56;1825;0
28898;3961;0;0;300;0.85;36;13510663.91;-964.93;910.67;ÿםג.42;12.אןנ;14328890;110846;לאנ.45;221;12977507;331.95;56;1825;0
29098;3971;0;0;300;0.85;36;13541883.23;-1069.86;877.01;ÿםג.42;סום.19;14328890;110846;לאנ.45;219;12919944;334.46;56;1825;0
29298;3980;0;0;300;0.85;36;13572463.97;-835.71;843.34;ÿםג.43;לאי.97;14328890;110846;לאנ.45;216;12861685;336.95;56;1825;0
29498;3989;0;0;300;0.85;36;13602408.76;-612.78;809.67;ÿםג.44;פוג.75;14328890;110846;לאנ.45;214;12802739;339.42;56;1825;0
29698;3997;0;0;300;0.85;36;13631720.12;-888.07;775.99;ÿםג.44;-0.46;14328890;110846;לאנ.45;211;12743113;341.87;56;1825;0
29898;4006;0;0;300;0.85;36;13660400.53;-1037.82;742.31;ÿםג.45;-3.68;14328890;110846;לאנ.45;209;12682813;344.31;56;1825;0
30098;4014;0;0;300;0.85;36;13688452.38;-907.19;708.62;ÿםג.46;-6.9;14328890;110846;לאנ.45;207;12621847;346.72;56;1825;0
30298;4022;0;0;300;0.85;36;13715878.02;205.03;674.93;ÿםג.46;-10.12;14328890;110846;לאנ.45;204;12560223;349.12;56;1825;0
30498;4030;0;0;300;0.85;36;13742679.71;-870.02;641.24;ÿםג.47;-13.34;14328890;110846;לאנ.45;202;12497946;351.49;56;1825;0
30698;4038;0;0;300;0.85;36;13768859.67;-1139.25;607.54;ÿםג.48;-16.56;14328890;110846;לאנ.45;200;12435025;353.85;56;1825;0
30898;4046;0;0;300;0.85;36;13794420.03;-1155.19;573.84;ÿםג.48;-19.78;14328890;110846;לאנ.45;198;12371466;356.18;56;1825;0
31098;4053;0;0;300;0.85;36;13819362.89;-1071.1;540.13;ÿםג.49;-23;14328890;110846;לאנ.45;196;12307278;358.5;56;1825;0
31298;4060;0;0;300;0.85;36;13843690.26;-1213.72;506.43;01.לאי;-26.22;14328890;110846;לאנ.45;193;12242466;360.79;56;1825;0
31498;4067;0;0;300;0.85;36;13867404.12;-1071.9;472.72;01.לאי;-29.44;14328890;110846;לאנ.45;191;12177037;363.07;56;1825;0
31698;4074;0;0;300;0.85;36;13890506.36;-1070.48;439.01;ÿםג.51;-32.66;14328890;110846;לאנ.45;189;12111000;365.32;56;1825;0
31898;4081;0;0;300;0.85;36;13912998.84;-64.82;405.31;ÿםג.52;-35.88;14328890;110846;לאנ.45;187;12044359;367.55;56;1825;0
32098;4087;0;0;300;0.85;36;13934883.34;132.66;371.6;ÿםג.52;-39.11;14328890;110846;לאנ.45;185;11977122;369.77;56;1825;0
32298;4094;0;0;300;0.85;36;13956161.61;-199.47;337.9;ÿםג.53;-42.33;14328890;110846;לאנ.45;183;11909297;371.96;56;1825;0
32498;4100;0;0;300;0.85;36;13976835.32;-1066.52;304.2;ÿםג.54;-45.55;14328890;110846;לאנ.45;181;11840890;374.13;56;1825;0
32698;4106;0;0;300;0.85;36;13996906.09;-1135.84;270.51;ÿםג.54;-48.77;14328890;110846;לאנ.45;180;11771907;376.28;56;1825;0
32898;4112;0;0;300;0.85;36;14016375.51;-1094.99;236.84;ÿםג.55;-52;14328890;110846;לאנ.45;178;11702356;378.41;56;1825;0
33098;4117;0;0;300;0.85;36;14035245.08;-1022.15;203.19;ÿםג.55;-55.22;14328890;110846;לאנ.45;176;11632243;380.51;56;1825;0
33498;4128;0;0;300;0.85;36;14071190.52;-1047.43;136.05;ÿםג.57;-61.67;14328890;110846;לאנ.45;173;11490361;384.66;56;1825;0
33898;4138;0;0;300;0.85;36;14104753.53;-965.54;69.64;ÿםג.58;-68.12;14328890;110846;לאנ.45;169;11346311;388.73;56;1825;0
34098;4143;0;0;300;0.85;36;14120644.88;-961.56;37.96;ÿםג.59;-71.35;14328890;110846;לאנ.45;168;11273490;390.73;56;1825;0
34298;4147;0;0;300;0.85;36;14135944.43;-191.8;17.69;ÿםג.59;-74.57;14328890;110846;לאנ.45;166;11200148;392.71;56;1825;0
34498;4152;0;0;300;0.85;36;14150653.34;1582.29;38.3;01.ט‏ם;-77.8;14328890;110846;לאנ.45;165;11126291;394.67;56;1825;0
34698;4156;0;0;300;0.85;36;14164772.73;1564.84;70.02;01.ט‏ם;-81.02;14328890;110846;לאנ.45;164;11051924;396.6;56;1825;0
34898;4160;0;0;300;0.85;36;14178303.67;737.7;103.06;ÿםג.61;-84.25;14328890;110846;לאנ.45;162;10977056;398.51;56;1825;0
35298;4167;0;0;300;0.85;36;14203604.26;-1000.34;170.02;ÿםג.62;-90.7;14328890;110846;לאנ.45;160;10825841;402.28;56;1825;0
35698;4174;0;0;300;0.85;36;14226562.72;-996.05;237.33;ÿםג.64;-97.16;14328890;110846;לאנ.45;157;10672694;405.95;56;1825;0
36098;4180;0;0;300;0.85;36;14247185.93;-1069.82;304.77;ÿםג.65;-103.61;14328890;110846;לאנ.45;155;10517669;409.54;56;1825;0
36498;4186;0;0;300;0.85;36;14265480.05;329.29;372.26;ÿםג.66;-110.07;14328890;110846;לאנ.45;153;10360816;413.04;56;1825;0
36898;4190;0;0;300;0.85;36;14281450.53;-941.85;439.79;ÿםג.67;-116.52;14328890;110846;לאנ.45;152;10202187;416.45;56;1825;0
37298;4194;0;0;300;0.85;36;14295102.1;-888.76;507.34;ÿםג.68;-122.98;14328890;110846;לאנ.45;150;10041833;419.77;56;1825;0
37698;4198;0;0;300;0.85;36;14306438.8;213.21;574.91;ÿםג.69;-129.44;14328890;110846;לאנ.45;149;9879802;423.01;56;1825;0
38098;4200;0;0;300;0.85;36;14315463.97;1448.83;642.48;ÿםג.71;-135.89;14328890;110846;לאנ.45;148;9716146;426.16;56;1825;0
38498;4202;0;0;300;0.85;36;14322180.26;503.33;710.06;ÿםג.72;-142.35;14328890;110846;לאנ.45;147;9550914;429.22;56;1825;0
38898;4204;0;0;300;0.85;36;14326589.66;368.31;777.65;ÿםג.73;-148.81;14328890;110846;לאנ.45;147;9384155;432.19;56;1825;0
39298;4204;0;0;300;0.85;36;14328693.45;946.91;845.24;ÿםג.74;-155.26;14328890;110846;לאנ.45;147;9215919;435.07;56;1825;0
39698;4204;0;0;300;0.85;36;14328492.25;1132.96;912.83;ÿםג.75;-161.72;14328890;110846;לאנ.45;147;9046255;437.86;56;1825;0
40098;4203;0;0;300;0.85;36;14325986.01;768.24;980.42;ÿםג.77;-168.18;14328890;110846;לאנ.45;147;8875212;440.57;56;1825;0
40498;4202;0;0;300;0.85;36;14321173.99;4134.43;1048;ÿםג.78;-174.64;14328890;110846;לאנ.45;147;8702837;443.19;56;1825;0
40898;4200;0;0;300;0.85;36;14314054.78;-1012.93;1115.59;ÿםג.79;178.91;14328890;110846;לאנ.45;148;8529180;445.72;56;1825;0
41298;4197;0;0;300;0.85;36;14304626.27;-1054.06;1183.17;01.אגד;172.45;14328890;110846;לאנ.45;149;8354287;448.16;56;1825;0
41698;4193;0;0;300;0.85;36;14292885.71;-1128.08;1250.74;ÿםג.81;165.99;14328890;110846;לאנ.45;150;8178206.5;450.52;56;1825;0
42098;4189;0;0;300;0.85;36;14278829.61;-1098.05;1318.3;ÿםג.82;159.54;14328890;110846;לאנ.45;152;8000986.5;452.79;56;1825;0
42498;4184;0;0;300;0.85;36;14262453.83;-1137.11;1385.84;ÿםג.83;153.08;14328890;110846;לאנ.45;154;7822673;454.97;56;1825;0
42898;4179;0;0;300;0.85;36;14243753.51;-1019.79;1453.37;ÿםג.85;146.63;14328890;110846;לאנ.45;156;7643314;457.06;56;1825;0
43298;4172;0;0;300;0.85;36;14222723.07;-1110.33;1520.87;ÿםג.86;140.17;14328890;110846;לאנ.45;158;7462954.5;459.07;56;1825;0
43698;4165;0;0;300;0.85;36;14199356.24;-1173.95;1588.33;ÿםג.87;133.72;14328890;110846;לאנ.45;160;7281643;460.99;56;1825;0
44098;4158;0;0;300;0.85;36;14173646.01;-946.89;1655.71;ÿםג.88;127.27;14328890;110846;לאנ.45;163;7099425;462.83;56;1825;0
44498;4149;0;0;300;0.85;36;14145584.61;-526.87;1722.93;ÿםג.89;120.81;14328890;110846;לאנ.45;165;6916345.5;464.58;56;1825;0
44898;4140;0;0;300;0.85;36;14115163.56;-1039.73;1789.67;01.סום;114.36;14328890;110846;לאנ.45;168;6732451;466.25;56;1825;0
45298;4131;0;0;300;0.85;36;14082373.58;-592.65;1852.85;ÿםג.92;107.91;14328890;110846;לאנ.45;172;6547786.5;467.83;56;1825;0
45698;4120;0;0;300;0.85;36;14047204.61;224.83;1839.09;ÿםג.93;101.46;14328890;110846;לאנ.45;175;6362397.5;469.33;56;1825;0
46098;4109;0;0;300;0.85;36;14009645.8;300.96;1774.08;ÿםג.94;95.01;14328890;110846;לאנ.45;178;6176330;470.74;56;1825;0
46498;4097;0;0;300;0.85;36;13969685.47;502.51;1707.22;ÿםג.95;88.57;14328890;110846;לאנ.45;182;5989627.5;472.08;56;1825;0
46898;4084;0;0;300;0.85;36;13927311.12;213.03;1640.02;ÿםג.96;82.12;14328890;110846;לאנ.45;186;5802335.5;473.33;56;1825;0
47298;4071;0;0;300;0.85;36;13882509.36;641.34;1572.71;ÿםג.97;75.68;14328890;110846;לאנ.45;190;5614499;474.5;56;1825;0
47698;4057;0;0;300;0.85;36;13835265.92;-757.99;1505.37;ÿםג.99;69.24;14328890;110846;לאנ.45;194;5426163;475.59;56;1825;0
47898;4049;0;0;300;0.85;36;13810723.87;291.56;1471.69;ÿםג.99;66.01;14328890;110846;לאנ.45;196;5331821;476.11;56;1825;0
48098;4042;0;0;300;0.85;36;13785565.64;673.72;1438.01;2;62.79;14328890;110846;לאנ.45;198;5237371.5;476.61;56;1825;0
48298;4034;0;0;300;0.85;36;13759789.18;716.88;1404.33;2;59.57;14328890;110846;לאנ.45;201;5142819;477.08;56;1825;0
48498;4026;0;0;300;0.85;36;13733392.39;703.86;1370.65;02.ÿםג;56.36;14328890;110846;לאנ.45;203;5048169.5;477.54;56;1825;0
48698;4018;0;0;300;0.85;36;13706373.09;615.69;1336.97;02.פוג;53.14;14328890;110846;לאנ.45;205;4953429;477.98;56;1825;0
48898;4010;0;0;300;0.85;36;13678729.07;610.63;1303.3;02.פוג;49.92;14328890;110846;לאנ.45;207;4858603;478.4;56;1825;0
49098;4002;0;0;300;0.85;36;13650458.02;715.71;1269.62;02.לאנ;46.7;14328890;110846;לאנ.45;210;4763697;478.81;56;1825;0
49298;3993;0;0;300;0.85;36;13621557.58;1300.85;1235.96;02.לאנ;43.48;14328890;110846;לאנ.45;212;4668717.5;479.19;56;1825;0
49498;3984;0;0;300;0.85;36;13592616.16;1309.27;1202.96;02.אןנ;40.33;14328890;110846;לאנ.45;215;4575551.5;479.55;56;1825;0
49694;3976;0;0;300;0.85;36;13563671.96;371.33;1170.64;02.לאי;37.24;14328890;110846;לאנ.45;217;4484221;479.88;56;1825;0
49886;3967;0;0;300;0.85;36;13534759.18;761.82;1138.99;02.לאי;34.22;14328890;110846;לאנ.45;219;4394734;480.19;56;1825;0
50074;3958;0;0;300;0.85;36;13505911.49;525.42;1108.02;02.ט‏ם;31.26;14328890;110846;לאנ.45;222;4307099;480.48;56;1825;0
50258;3950;0;0;300;0.85;36;13477162;983.49;1077.72;02.ט‏ם;28.36;14328890;110846;לאנ.45;224;4221323;480.75;56;1825;0
50438;3941;0;0;300;0.85;36;13448543.3;812.04;1048.1;02.ט‏כ;25.53;14328890;110846;לאנ.45;226;4137413;481;56;1825;0
50614;3933;0;0;300;0.85;36;13420083.38;934.61;1019.15;02.ט‏כ;22.77;14328890;110846;לאנ.45;228;4055363.75;481.23;56;1825;0
50786;3924;0;0;300;0.85;36;13391817.63;1197.27;990.87;02.אגד;20.ט‏ם;14328890;110846;לאנ.45;231;3975192.25;481.44;56;1825;0
50955;3916;0;0;300;0.85;36;13363776.97;563.17;963.27;02.אגד;17.43;14328890;110846;לאנ.45;233;3896904.25;481.64;56;1825;0
51119;3908;0;0;300;0.85;36;13335991.76;-838.34;936.34;02.סום;14.85;14328890;110846;לאנ.45;235;3820504;481.82;56;1825;0
51279;3899;0;0;300;0.85;36;13308491.79;-1121.26;910.08;02.סום;הוך.34;14328890;110846;לאנ.45;237;3745996.25;481.98;56;1825;0
51435;3891;0;0;300;0.85;36;13281306.25;-1042.79;884.5;02.ÿםג;09.סום;14328890;110846;לאנ.45;239;3673384.25;482.14;56;1825;0
51587;3883;0;0;300;0.85;36;13254463.76;-968.02;859.6;02.ÿםג;ט‏כ.52;14328890;110846;לאנ.45;241;3602671.5;482.28;56;1825;0
51736;3875;0;0;300;0.85;36;13227987.86;-775.59;835.36;02.םמÿ;05.פוג;14328890;110846;לאנ.45;243;3533849.5;482.4;56;1825;0
51880;3868;0;0;300;0.85;36;13201910.33;-795.69;811.79;02.םמÿ;פוג.95;14328890;110846;לאנ.45;245;3466932.75;482.52;56;1825;0
52020;3860;0;0;300;0.85;36;13176257.99;-854.71;788.9;02.הוך;0.76;14328890;110846;לאנ.45;247;3401923;482.63;56;1825;0
52157;3852;0;0;300;0.85;36;13151057.02;-828.19;766.68;02.הוך;-1.36;14328890;110846;לאנ.45;249;3338822.5;482.72;56;1825;0
52289;3845;0;0;300;0.85;36;13126332.98;-992.82;745.14;02.הוך;-3.42;14328890;110846;לאנ.45;251;3277632.5;482.81;56;1825;0
52417;3838;0;0;300;0.85;36;13102110.81;-982.77;724.27;פוג.13;-5.41;14328890;110846;לאנ.45;253;3218354.5;482.89;56;1825;0
52542;3831;0;0;300;0.85;36;13078409.96;-889.83;704.06;פוג.13;-7.35;14328890;110846;לאנ.45;254;3160977.25;482.96;56;1825;0
52662;3824;0;0;300;0.85;36;13055258.76;-855.31;684.53;פוג.14;-9.21;14328890;110846;לאנ.45;256;3105514;483.02;56;1825;0
52779;3817;0;0;300;0.85;36;13032680.19;-422.87;665.66;פוג.14;-11.02;14328890;110846;לאנ.45;258;3051964.25;483.08;56;1825;0
52891;3810;0;0;300;0.85;36;13010696.51;-115.57;647.47;פוג.14;-12.75;14328890;110846;לאנ.45;259;3000328;483.13;56;1825;0
53000;3804;0;0;300;0.85;36;12989329.34;-953.61;629.95;פוג.15;-14.43;14328890;110846;לאנ.45;261;2950605.75;483.18;56;1825;0
53104;3798;0;0;300;0.85;36;12968599.57;-1101.65;613.11;פוג.15;-16.04;14328890;110846;לאנ.45;263;2902797;483.22;56;1825;0
53204;3792;0;0;300;0.85;36;12948522.33;-1126.06;596.92;פוג.15;-17.59;14328890;110846;לאנ.45;264;2856889;483.25;56;1825;0
53301;3786;0;0;300;0.85;36;12929122.12;-1150.99;581.41;פוג.15;-19.07;14328890;110846;לאנ.45;265;2812893;483.28;56;1825;0
53394;3781;0;0;300;0.85;36;12910417.71;-1139.01;566.57;פוג.16;-20.49;14328890;110846;לאנ.45;267;2770808;483.31;56;1825;0
53482;3775;0;0;300;0.85;36;12892427.14;-1167.58;552.4;פוג.16;-21.84;14328890;110846;לאנ.45;268;2730632.5;483.33;56;1825;0
53567;3770;0;0;300;0.85;36;12875167.71;-1141.04;538.9;פוג.16;-23.13;14328890;110846;לאנ.45;269;2692365.5;483.35;56;1825;0
53647;3765;0;0;300;0.85;36;12858655.98;-1066.76;526.06;פוג.17;-24.36;14328890;110846;לאנ.45;271;2656005.75;483.37;56;1825;0
53724;3760;0;0;300;0.85;36;12842902.46;-1222.18;513.9;פוג.17;-25.52;14328890;110846;לאנ.45;272;2621539.5;483.39;56;1825;0
53797;3756;0;0;300;0.85;36;12827927.4;-1213.32;502.4;פוג.17;-26.62;14328890;110846;לאנ.45;273;2588977;483.4;56;1825;0
53865;3752;0;0;300;0.85;36;12813745.07;-1118.51;491.57;פוג.17;-27.66;14328890;110846;לאנ.45;274;2558316.75;483.41;56;1825;0
53930;3748;0;0;300;0.85;36;12800368.95;-1165.81;481.41;פוג.17;-28.63;14328890;110846;לאנ.45;275;2529556.5;483.42;56;1825;0
53991;3744;0;0;300;0.85;36;12787811.73;-1077.22;471.91;פוג.18;-29.54;14328890;110846;לאנ.45;276;2502694.5;483.43;56;1825;0
54047;3740;0;0;300;0.85;36;12776085.29;-1101.95;463.09;פוג.18;-30.38;14328890;110846;לאנ.45;276;2477729;483.43;56;1825;0
54100;3737;0;0;300;0.85;36;12765200.73;-1194.9;454.93;פוג.18;-31.16;14328890;110846;לאנ.45;277;2454658.25;483.44;56;1825;0
54149;3734;0;0;300;0.85;36;12755162.87;-1139.53;447.44;פוג.18;-31.88;14328890;110846;לאנ.45;278;2433468.5;483.44;56;1825;0
54194;494;0;0;300;0.85;36;2214169.99;4020.74;0;הוך.15;-72.56;0;117907;85.82;483;0;0;56;1825;0
54235;494;0;0;300;0.85;36;2196734.74;4054.53;0;הוך.24;-72.65;0;117907;85.82;484;0;0;56;1825;0
54304;494;0;0;300;0.85;36;2178822.05;4035.43;0;הוך.33;-72.74;0;117907;85.82;485;0;0;56;1825;0
54309;494;0;0;300;0.85;36;2174574.36;4018.65;0;הוך.36;-72.76;0;117907;85.82;485;0;0;56;1825;0
54318;494;0;0;300;0.85;36;2168450.16;4000.88;0;הוך.39;-72.79;0;117907;85.82;485;0;0;56;0;0
54331;495;0;0;300;0.85;36;2160436.83;3991.56;0;הוך.43;-72.83;0;117907;85.82;485;0;0;56;56;0
54369;495;0;0;300;0.85;36;2138736.64;3990.52;0;הוך.55;-72.94;0;117907;85.82;486;0;0;56;56;0
54394;495;0;0;300;0.85;36;2125045.78;3967;0;הוך.62;-73.01;0;117907;85.82;486;0;0;56;56;0
54423;495;0;0;300;0.85;36;2109457.8;3947.83;0;12.ט‏כ;-73.09;0;117907;85.82;486;0;0;56;1825;0
54456;496;0;0;300;0.85;36;2091981.27;3963.7;0;12.אגד;-73.18;0;117907;85.82;487;0;0;56;1825;0
54492;496;0;0;300;0.85;36;2072601.31;3960.13;0;הוך.91;-73.27;0;117907;85.82;487;0;0;56;1825;0
54578;497;0;0;300;0.85;36;2028115.46;3956.97;0;13.17;-73.5;0;117907;85.82;488;0;0;56;1825;0
54627;497;0;0;300;0.85;36;2003000.59;3948.01;0;13.32;-73.62;0;117907;85.82;489;0;0;56;1825;0
